Xcoord,Ycoord,Depth
4.12,3.10,70.15000
4.12,3.12,70.28000
4.12,3.14,70.41000
4.12,3.16,70.54000
4.12,3.18,70.67000
4.12,3.20,70.80000
4.12,3.22,70.93000
4.12,3.24,71.06000
4.12,3.26,71.20000
4.12,3.28,71.33000
4.12,3.30,71.47000
4.12,3.32,71.60000
4.12,3.34,71.74000
4.12,3.36,71.88000
4.12,3.38,72.02000
4.12,3.40,72.16000
4.12,3.42,72.30000
4.12,3.44,72.44000
4.12,3.46,72.59000
4.12,3.48,72.73000
4.12,3.50,72.88000
4.12,3.52,73.02000
4.12,3.54,73.17000
4.12,3.56,73.32000
4.12,3.58,73.47000
4.12,3.60,73.62000
4.12,3.62,73.77000
4.12,3.64,73.92000
4.12,3.66,74.08000
4.12,3.68,74.23000
4.12,3.70,74.39000
4.12,3.72,74.54000
4.12,3.74,74.70000
4.12,3.76,74.86000
4.12,3.78,75.02000
4.12,3.80,75.18000
4.12,3.82,75.34000
4.12,3.84,75.50000
4.12,3.86,75.66000
4.12,3.88,75.83000
4.12,3.90,75.99000
4.12,3.92,76.16000
4.12,3.94,76.32000
4.12,3.96,76.49000
4.12,3.98,76.66000
4.12,4.00,76.83000
4.14,0.00,62.69000
4.14,0.02,62.66000
4.14,0.04,62.64000
4.14,0.06,62.62000
4.14,0.08,62.60000
4.14,0.10,62.58000
4.14,0.12,62.57000
4.14,0.14,62.55000
4.14,0.16,62.53000
4.14,0.18,62.52000
4.14,0.20,62.50000
4.14,0.22,62.49000
4.14,0.24,62.48000
4.14,0.26,62.47000
4.14,0.28,62.45000
4.14,0.30,62.44000
4.14,0.32,62.44000
4.14,0.34,62.43000
4.14,0.36,62.42000
4.14,0.38,62.42000
4.14,0.40,62.41000
4.14,0.42,62.41000
4.14,0.44,62.40000
4.14,0.46,62.40000
4.14,0.48,62.40000
4.14,0.50,62.40000
4.14,0.52,62.40000
4.14,0.54,62.40000
4.14,0.56,62.40000
4.14,0.58,62.41000
4.14,0.60,62.41000
4.14,0.62,62.42000
4.14,0.64,62.42000
4.14,0.66,62.43000
4.14,0.68,62.44000
4.14,0.70,62.44000
4.14,0.72,62.45000
4.14,0.74,62.47000
4.14,0.76,62.48000
4.14,0.78,62.49000
4.14,0.80,62.50000
4.14,0.82,62.52000
4.14,0.84,62.53000
4.14,0.86,62.55000
4.14,0.88,62.57000
4.14,0.90,62.58000
4.14,0.92,62.60000
4.14,0.94,62.62000
4.14,0.96,62.64000
4.14,0.98,62.66000
4.14,1.00,62.69000
4.14,1.02,62.71000
4.14,1.04,62.73000
4.14,1.06,62.76000
4.14,1.08,62.79000
4.14,1.10,62.81000
4.14,1.12,62.84000
4.14,1.14,62.87000
4.14,1.16,62.90000
4.14,1.18,62.93000
4.14,1.20,62.96000
4.14,1.22,63.00000
4.14,1.24,63.03000
4.14,1.26,63.06000
4.14,1.28,63.10000
4.14,1.30,63.14000
4.14,1.32,63.17000
4.14,1.34,63.21000
4.14,1.36,63.25000
4.14,1.38,63.29000
4.14,1.40,63.33000
4.14,1.42,63.37000
4.14,1.44,63.42000
4.14,1.46,63.46000
4.14,1.48,63.51000
4.14,1.50,63.55000
4.14,1.52,63.60000
4.14,1.54,63.64000
4.14,1.56,63.69000
4.14,1.58,63.74000
4.14,1.60,63.79000
4.14,1.62,63.84000
4.14,1.64,63.90000
4.14,1.66,63.95000
4.14,1.68,64.00000
4.14,1.70,64.06000
4.14,1.72,64.11000
4.14,1.74,64.17000
4.14,1.76,64.23000
4.14,1.78,64.29000
4.14,1.80,64.35000
4.14,1.82,64.41000
4.14,1.84,64.47000
4.14,1.86,64.53000
4.14,1.88,64.59000
4.14,1.90,64.66000
4.14,1.92,64.72000
4.14,1.94,64.79000
4.14,1.96,64.85000
4.14,1.98,64.92000
4.14,2.00,64.99000
4.14,2.02,65.06000
4.14,2.04,65.13000
4.14,2.06,65.20000
4.14,2.08,65.27000
4.14,2.10,65.35000
4.14,2.12,65.42000
4.14,2.14,65.50000
4.14,2.16,65.57000
4.14,2.18,65.65000
4.14,2.20,65.73000
4.14,2.22,65.81000
4.14,2.24,65.89000
4.14,2.26,65.97000
4.14,2.28,66.05000
4.14,2.30,66.13000
4.14,2.32,66.21000
4.14,2.34,66.30000
4.14,2.36,66.38000
4.14,2.38,66.47000
4.14,2.40,66.56000
4.14,2.42,66.65000
4.14,2.44,66.73000
4.14,2.46,66.82000
4.14,2.48,66.92000
4.14,2.50,67.01000
4.14,2.52,67.10000
4.14,2.54,67.19000
4.14,2.56,67.29000
4.14,2.58,67.38000
4.14,2.60,67.48000
4.14,2.62,67.58000
4.14,2.64,67.67000
4.14,2.66,67.77000
4.14,2.68,67.87000
4.14,2.70,67.97000
4.14,2.72,68.08000
4.14,2.74,68.18000
4.14,2.76,68.28000
4.14,2.78,68.39000
4.14,2.80,68.49000
4.14,2.82,68.60000
4.14,2.84,68.71000
4.14,2.86,68.81000
4.14,2.88,68.92000
4.14,2.90,69.03000
4.14,2.92,69.15000
4.14,2.94,69.26000
4.14,2.96,69.37000
4.14,2.98,69.48000
4.14,3.00,69.60000
4.14,3.02,69.71000
4.14,3.04,69.83000
4.14,3.06,69.95000
4.14,3.08,70.07000
4.14,3.10,70.19000
4.14,3.12,70.31000
4.14,3.14,70.43000
4.14,3.16,70.55000
4.14,3.18,70.67000
4.14,3.20,70.80000
4.14,3.22,70.92000
4.14,3.24,71.05000
4.14,3.26,71.17000
4.14,3.28,71.30000
4.14,3.30,71.43000
4.14,3.32,71.56000
4.14,3.34,71.69000
4.14,3.36,71.82000
4.14,3.38,71.95000
4.14,3.40,72.09000
4.14,3.42,72.22000
4.14,3.44,72.36000
4.14,3.46,72.49000
4.14,3.48,72.63000
4.14,3.50,72.77000
4.14,3.52,72.91000
4.14,3.54,73.05000
4.14,3.56,73.19000
4.14,3.58,73.33000
4.14,3.60,73.47000
4.14,3.62,73.61000
4.14,3.64,73.76000
4.14,3.66,73.90000
4.14,3.68,74.05000
4.14,3.70,74.20000
4.14,3.72,74.34000
4.14,3.74,74.49000
4.14,3.76,74.64000
4.14,3.78,74.79000
4.14,3.80,74.94000
4.14,3.82,75.10000
4.14,3.84,75.25000
4.14,3.86,75.40000
4.14,3.88,75.56000
4.14,3.90,75.72000
4.14,3.92,75.87000
4.14,3.94,76.03000
4.14,3.96,76.19000
4.14,3.98,76.35000
4.14,4.00,76.51000
4.16,0.00,63.14000
4.16,0.02,63.12000
4.16,0.04,63.10000
4.16,0.06,63.08000
4.16,0.08,63.06000
4.16,0.10,63.04000
4.16,0.12,63.02000
4.16,0.14,63.01000
4.16,0.16,62.99000
4.16,0.18,62.98000
4.16,0.20,62.96000
4.16,0.22,62.95000
4.16,0.24,62.94000
4.16,0.26,62.93000
4.16,0.28,62.92000
4.16,0.30,62.91000
4.16,0.32,62.90000
4.16,0.34,62.89000
4.16,0.36,62.89000
4.16,0.38,62.88000
4.16,0.40,62.88000
4.16,0.42,62.87000
4.16,0.44,62.87000
4.16,0.46,62.87000
4.16,0.48,62.87000
4.16,0.50,62.87000
4.16,0.52,62.87000
4.16,0.54,62.87000
4.16,0.56,62.87000
4.16,0.58,62.87000
4.16,0.60,62.88000
4.16,0.62,62.88000
4.16,0.64,62.89000
4.16,0.66,62.89000
4.16,0.68,62.90000
4.16,0.70,62.91000
4.16,0.72,62.92000
4.16,0.74,62.93000
4.16,0.76,62.94000
4.16,0.78,62.95000
4.16,0.80,62.96000
4.16,0.82,62.98000
4.16,0.84,62.99000
4.16,0.86,63.01000
4.16,0.88,63.02000
4.16,0.90,63.04000
4.16,0.92,63.06000
4.16,0.94,63.08000
4.16,0.96,63.10000
4.16,0.98,63.12000
4.16,1.00,63.14000
4.16,1.02,63.16000
4.16,1.04,63.18000
4.16,1.06,63.21000
4.16,1.08,63.23000
4.16,1.10,63.26000
4.16,1.12,63.28000
4.16,1.14,63.31000
4.16,1.16,63.34000
4.16,1.18,63.37000
4.16,1.20,63.40000
4.16,1.22,63.43000
4.16,1.24,63.46000
4.16,1.26,63.49000
4.16,1.28,63.53000
4.16,1.30,63.56000
4.16,1.32,63.60000
4.16,1.34,63.63000
4.16,1.36,63.67000
4.16,1.38,63.71000
4.16,1.40,63.75000
4.16,1.42,63.79000
4.16,1.44,63.83000
4.16,1.46,63.87000
4.16,1.48,63.91000
4.16,1.50,63.95000
4.16,1.52,64.00000
4.16,1.54,64.04000
4.16,1.56,64.09000
4.16,1.58,64.13000
4.16,1.60,64.18000
4.16,1.62,64.23000
4.16,1.64,64.28000
4.16,1.66,64.33000
4.16,1.68,64.38000
4.16,1.70,64.43000
4.16,1.72,64.49000
4.16,1.74,64.54000
4.16,1.76,64.59000
4.16,1.78,64.65000
4.16,1.80,64.70000
4.16,1.82,64.76000
4.16,1.84,64.82000
4.16,1.86,64.88000
4.16,1.88,64.94000
4.16,1.90,65.00000
4.16,1.92,65.06000
4.16,1.94,65.12000
4.16,1.96,65.19000
4.16,1.98,65.25000
4.16,2.00,65.31000
4.16,2.02,65.38000
4.16,2.04,65.45000
4.16,2.06,65.51000
4.16,2.08,65.58000
4.16,2.10,65.65000
4.16,2.12,65.72000
4.16,2.14,65.79000
4.16,2.16,65.86000
4.16,2.18,65.94000
4.16,2.20,66.01000
4.16,2.22,66.08000
4.16,2.24,66.16000
4.16,2.26,66.24000
4.16,2.28,66.31000
4.16,2.30,66.39000
4.16,2.32,66.47000
4.16,2.34,66.55000
4.16,2.36,66.63000
4.16,2.38,66.71000
4.16,2.40,66.79000
4.16,2.42,66.88000
4.16,2.44,66.96000
4.16,2.46,67.05000
4.16,2.48,67.13000
4.16,2.50,67.22000
4.16,2.52,67.31000
4.16,2.54,67.39000
4.16,2.56,67.48000
4.16,2.58,67.57000
4.16,2.60,67.66000
4.16,2.62,67.76000
4.16,2.64,67.85000
4.16,2.66,67.94000
4.16,2.68,68.04000
4.16,2.70,68.13000
4.16,2.72,68.23000
4.16,2.74,68.33000
4.16,2.76,68.42000
4.16,2.78,68.52000
4.16,2.80,68.62000
4.16,2.82,68.72000
4.16,2.84,68.82000
4.16,2.86,68.93000
4.16,2.88,69.03000
4.16,2.90,69.13000
4.16,2.92,69.24000
4.16,2.94,69.34000
4.16,2.96,69.45000
4.16,2.98,69.56000
4.16,3.00,69.67000
4.16,3.02,69.78000
4.16,3.04,69.89000
4.16,3.06,70.00000
4.16,3.08,70.11000
4.16,3.10,70.22000
4.16,3.12,70.33000
4.16,3.14,70.45000
4.16,3.16,70.56000
4.16,3.18,70.68000
4.16,3.20,70.80000
4.16,3.22,70.92000
4.16,3.24,71.03000
4.16,3.26,71.15000
4.16,3.28,71.27000
4.16,3.30,71.40000
4.16,3.32,71.52000
4.16,3.34,71.64000
4.16,3.36,71.77000
4.16,3.38,71.89000
4.16,3.40,72.02000
4.16,3.42,72.14000
4.16,3.44,72.27000
4.16,3.46,72.40000
4.16,3.48,72.53000
4.16,3.50,72.66000
4.16,3.52,72.79000
4.16,3.54,72.92000
4.16,3.56,73.05000
4.16,3.58,73.19000
4.16,3.60,73.32000
4.16,3.62,73.46000
4.16,3.64,73.59000
4.16,3.66,73.73000
4.16,3.68,73.87000
4.16,3.70,74.01000
4.16,3.72,74.15000
4.16,3.74,74.29000
4.16,3.76,74.43000
4.16,3.78,74.57000
4.16,3.80,74.71000
4.16,3.82,74.86000
4.16,3.84,75.00000
4.16,3.86,75.15000
4.16,3.88,75.30000
4.16,3.90,75.44000
4.16,3.92,75.59000
4.16,3.94,75.74000
4.16,3.96,75.89000
4.16,3.98,76.04000
4.16,4.00,76.19000
4.18,0.00,63.59000
4.18,0.02,63.57000
4.18,0.04,63.55000
4.18,0.06,63.53000
4.18,0.08,63.52000
4.18,0.10,63.50000
4.18,0.12,63.48000
4.18,0.14,63.47000
4.18,0.16,63.45000
4.18,0.18,63.44000
4.18,0.20,63.43000
4.18,0.22,63.42000
4.18,0.24,63.40000
4.18,0.26,63.39000
4.18,0.28,63.39000
4.18,0.30,63.38000
4.18,0.32,63.37000
4.18,0.34,63.36000
4.18,0.36,63.36000
4.18,0.38,63.35000
4.18,0.40,63.35000
4.18,0.42,63.34000
4.18,0.44,63.34000
4.18,0.46,63.34000
4.18,0.48,63.34000
4.18,0.50,63.34000
4.18,0.52,63.34000
4.18,0.54,63.34000
4.18,0.56,63.34000
4.18,0.58,63.34000
4.18,0.60,63.35000
4.18,0.62,63.35000
4.18,0.64,63.36000
4.18,0.66,63.36000
4.18,0.68,63.37000
4.18,0.70,63.38000
4.18,0.72,63.39000
4.18,0.74,63.39000
4.18,0.76,63.40000
4.18,0.78,63.42000
4.18,0.80,63.43000
4.18,0.82,63.44000
4.18,0.84,63.45000
4.18,0.86,63.47000
4.18,0.88,63.48000
4.18,0.90,63.50000
4.18,0.92,63.52000
4.18,0.94,63.53000
4.18,0.96,63.55000
4.18,0.98,63.57000
4.18,1.00,63.59000
4.18,1.02,63.61000
4.18,1.04,63.63000
4.18,1.06,63.66000
4.18,1.08,63.68000
4.18,1.10,63.70000
4.18,1.12,63.73000
4.18,1.14,63.76000
4.18,1.16,63.78000
4.18,1.18,63.81000
4.18,1.20,63.84000
4.18,1.22,63.87000
4.18,1.24,63.90000
4.18,1.26,63.93000
4.18,1.28,63.96000
4.18,1.30,63.99000
4.18,1.32,64.02000
4.18,1.34,64.06000
4.18,1.36,64.09000
4.18,1.38,64.13000
4.18,1.40,64.17000
4.18,1.42,64.20000
4.18,1.44,64.24000
4.18,1.46,64.28000
4.18,1.48,64.32000
4.18,1.50,64.36000
4.18,1.52,64.40000
4.18,1.54,64.44000
4.18,1.56,64.49000
4.18,1.58,64.53000
4.18,1.60,64.57000
4.18,1.62,64.62000
4.18,1.64,64.67000
4.18,1.66,64.71000
4.18,1.68,64.76000
4.18,1.70,64.81000
4.18,1.72,64.86000
4.18,1.74,64.91000
4.18,1.76,64.96000
4.18,1.78,65.01000
4.18,1.80,65.07000
4.18,1.82,65.12000
4.18,1.84,65.17000
4.18,1.86,65.23000
4.18,1.88,65.29000
4.18,1.90,65.34000
4.18,1.92,65.40000
4.18,1.94,65.46000
4.18,1.96,65.52000
4.18,1.98,65.58000
4.18,2.00,65.64000
4.18,2.02,65.70000
4.18,2.04,65.76000
4.18,2.06,65.83000
4.18,2.08,65.89000
4.18,2.10,65.96000
4.18,2.12,66.02000
4.18,2.14,66.09000
4.18,2.16,66.16000
4.18,2.18,66.23000
4.18,2.20,66.30000
4.18,2.22,66.37000
4.18,2.24,66.44000
4.18,2.26,66.51000
4.18,2.28,66.58000
4.18,2.30,66.65000
4.18,2.32,66.73000
4.18,2.34,66.80000
4.18,2.36,66.88000
4.18,2.38,66.95000
4.18,2.40,67.03000
4.18,2.42,67.11000
4.18,2.44,67.19000
4.18,2.46,67.27000
4.18,2.48,67.35000
4.18,2.50,67.43000
4.18,2.52,67.51000
4.18,2.54,67.60000
4.18,2.56,67.68000
4.18,2.58,67.77000
4.18,2.60,67.85000
4.18,2.62,67.94000
4.18,2.64,68.03000
4.18,2.66,68.11000
4.18,2.68,68.20000
4.18,2.70,68.29000
4.18,2.72,68.38000
4.18,2.74,68.47000
4.18,2.76,68.57000
4.18,2.78,68.66000
4.18,2.80,68.75000
4.18,2.82,68.85000
4.18,2.84,68.94000
4.18,2.86,69.04000
4.18,2.88,69.14000
4.18,2.90,69.23000
4.18,2.92,69.33000
4.18,2.94,69.43000
4.18,2.96,69.53000
4.18,2.98,69.63000
4.18,3.00,69.74000
4.18,3.02,69.84000
4.18,3.04,69.94000
4.18,3.06,70.05000
4.18,3.08,70.15000
4.18,3.10,70.26000
4.18,3.12,70.36000
4.18,3.14,70.47000
4.18,3.16,70.58000
4.18,3.18,70.69000
4.18,3.20,70.80000
4.18,3.22,70.91000
4.18,3.24,71.02000
4.18,3.26,71.14000
4.18,3.28,71.25000
4.18,3.30,71.36000
4.18,3.32,71.48000
4.18,3.34,71.59000
4.18,3.36,71.71000
4.18,3.38,71.83000
4.18,3.40,71.95000
4.18,3.42,72.07000
4.18,3.44,72.19000
4.18,3.46,72.31000
4.18,3.48,72.43000
4.18,3.50,72.55000
4.18,3.52,72.67000
4.18,3.54,72.80000
4.18,3.56,72.92000
4.18,3.58,73.05000
4.18,3.60,73.18000
4.18,3.62,73.30000
4.18,3.64,73.43000
4.18,3.66,73.56000
4.18,3.68,73.69000
4.18,3.70,73.82000
4.18,3.72,73.95000
4.18,3.74,74.09000
4.18,3.76,74.22000
4.18,3.78,74.35000
4.18,3.80,74.49000
4.18,3.82,74.62000
4.18,3.84,74.76000
4.18,3.86,74.90000
4.18,3.88,75.03000
4.18,3.90,75.17000
4.18,3.92,75.31000
4.18,3.94,75.45000
4.18,3.96,75.59000
4.18,3.98,75.74000
4.18,4.00,75.88000
4.20,0.00,64.05000
4.20,0.02,64.03000
4.20,0.04,64.01000
4.20,0.06,63.99000
4.20,0.08,63.98000
4.20,0.10,63.96000
4.20,0.12,63.95000
4.20,0.14,63.93000
4.20,0.16,63.92000
4.20,0.18,63.91000
4.20,0.20,63.89000
4.20,0.22,63.88000
4.20,0.24,63.87000
4.20,0.26,63.86000
4.20,0.28,63.85000
4.20,0.30,63.85000
4.20,0.32,63.84000
4.20,0.34,63.83000
4.20,0.36,63.83000
4.20,0.38,63.82000
4.20,0.40,63.82000
4.20,0.42,63.81000
4.20,0.44,63.81000
4.20,0.46,63.81000
4.20,0.48,63.81000
4.20,0.50,63.81000
4.20,0.52,63.81000
4.20,0.54,63.81000
4.20,0.56,63.81000
4.20,0.58,63.81000
4.20,0.60,63.82000
4.20,0.62,63.82000
4.20,0.64,63.83000
4.20,0.66,63.83000
4.20,0.68,63.84000
4.20,0.70,63.85000
4.20,0.72,63.85000
4.20,0.74,63.86000
4.20,0.76,63.87000
4.20,0.78,63.88000
4.20,0.80,63.89000
4.20,0.82,63.91000
4.20,0.84,63.92000
4.20,0.86,63.93000
4.20,0.88,63.95000
4.20,0.90,63.96000
4.20,0.92,63.98000
4.20,0.94,63.99000
4.20,0.96,64.01000
4.20,0.98,64.03000
4.20,1.00,64.05000
4.20,1.02,64.07000
4.20,1.04,64.09000
4.20,1.06,64.11000
4.20,1.08,64.13000
4.20,1.10,64.15000
4.20,1.12,64.18000
4.20,1.14,64.20000
4.20,1.16,64.23000
4.20,1.18,64.25000
4.20,1.20,64.28000
4.20,1.22,64.31000
4.20,1.24,64.33000
4.20,1.26,64.36000
4.20,1.28,64.39000
4.20,1.30,64.42000
4.20,1.32,64.45000
4.20,1.34,64.49000
4.20,1.36,64.52000
4.20,1.38,64.55000
4.20,1.40,64.59000
4.20,1.42,64.62000
4.20,1.44,64.66000
4.20,1.46,64.69000
4.20,1.48,64.73000
4.20,1.50,64.77000
4.20,1.52,64.81000
4.20,1.54,64.85000
4.20,1.56,64.89000
4.20,1.58,64.93000
4.20,1.60,64.97000
4.20,1.62,65.01000
4.20,1.64,65.06000
4.20,1.66,65.10000
4.20,1.68,65.14000
4.20,1.70,65.19000
4.20,1.72,65.24000
4.20,1.74,65.28000
4.20,1.76,65.33000
4.20,1.78,65.38000
4.20,1.80,65.43000
4.20,1.82,65.48000
4.20,1.84,65.53000
4.20,1.86,65.58000
4.20,1.88,65.64000
4.20,1.90,65.69000
4.20,1.92,65.74000
4.20,1.94,65.80000
4.20,1.96,65.85000
4.20,1.98,65.91000
4.20,2.00,65.97000
4.20,2.02,66.03000
4.20,2.04,66.08000
4.20,2.06,66.14000
4.20,2.08,66.20000
4.20,2.10,66.27000
4.20,2.12,66.33000
4.20,2.14,66.39000
4.20,2.16,66.45000
4.20,2.18,66.52000
4.20,2.20,66.58000
4.20,2.22,66.65000
4.20,2.24,66.71000
4.20,2.26,66.78000
4.20,2.28,66.85000
4.20,2.30,66.92000
4.20,2.32,66.99000
4.20,2.34,67.06000
4.20,2.36,67.13000
4.20,2.38,67.20000
4.20,2.40,67.27000
4.20,2.42,67.35000
4.20,2.44,67.42000
4.20,2.46,67.50000
4.20,2.48,67.57000
4.20,2.50,67.65000
4.20,2.52,67.73000
4.20,2.54,67.80000
4.20,2.56,67.88000
4.20,2.58,67.96000
4.20,2.60,68.04000
4.20,2.62,68.12000
4.20,2.64,68.20000
4.20,2.66,68.29000
4.20,2.68,68.37000
4.20,2.70,68.45000
4.20,2.72,68.54000
4.20,2.74,68.62000
4.20,2.76,68.71000
4.20,2.78,68.80000
4.20,2.80,68.89000
4.20,2.82,68.98000
4.20,2.84,69.06000
4.20,2.86,69.15000
4.20,2.88,69.25000
4.20,2.90,69.34000
4.20,2.92,69.43000
4.20,2.94,69.52000
4.20,2.96,69.62000
4.20,2.98,69.71000
4.20,3.00,69.81000
4.20,3.02,69.90000
4.20,3.04,70.00000
4.20,3.06,70.10000
4.20,3.08,70.20000
4.20,3.10,70.30000
4.20,3.12,70.40000
4.20,3.14,70.50000
4.20,3.16,70.60000
4.20,3.18,70.70000
4.20,3.20,70.81000
4.20,3.22,70.91000
4.20,3.24,71.02000
4.20,3.26,71.12000
4.20,3.28,71.23000
4.20,3.30,71.33000
4.20,3.32,71.44000
4.20,3.34,71.55000
4.20,3.36,71.66000
4.20,3.38,71.77000
4.20,3.40,71.88000
4.20,3.42,71.99000
4.20,3.44,72.11000
4.20,3.46,72.22000
4.20,3.48,72.33000
4.20,3.50,72.45000
4.20,3.52,72.56000
4.20,3.54,72.68000
4.20,3.56,72.80000
4.20,3.58,72.91000
4.20,3.60,73.03000
4.20,3.62,73.15000
4.20,3.64,73.27000
4.20,3.66,73.39000
4.20,3.68,73.52000
4.20,3.70,73.64000
4.20,3.72,73.76000
4.20,3.74,73.89000
4.20,3.76,74.01000
4.20,3.78,74.14000
4.20,3.80,74.26000
4.20,3.82,74.39000
4.20,3.84,74.52000
4.20,3.86,74.65000
4.20,3.88,74.78000
4.20,3.90,74.91000
4.20,3.92,75.04000
4.20,3.94,75.17000
4.20,3.96,75.30000
4.20,3.98,75.43000
4.20,4.00,75.57000
4.22,0.00,64.51000
4.22,0.02,64.49000
4.22,0.04,64.47000
4.22,0.06,64.46000
4.22,0.08,64.44000
4.22,0.10,64.43000
4.22,0.12,64.41000
4.22,0.14,64.40000
4.22,0.16,64.39000
4.22,0.18,64.37000
4.22,0.20,64.36000
4.22,0.22,64.35000
4.22,0.24,64.34000
4.22,0.26,64.33000
4.22,0.28,64.33000
4.22,0.30,64.32000
4.22,0.32,64.31000
4.22,0.34,64.31000
4.22,0.36,64.30000
4.22,0.38,64.30000
4.22,0.40,64.29000
4.22,0.42,64.29000
4.22,0.44,64.29000
4.22,0.46,64.28000
4.22,0.48,64.28000
4.22,0.50,64.28000
4.22,0.52,64.28000
4.22,0.54,64.28000
4.22,0.56,64.29000
4.22,0.58,64.29000
4.22,0.60,64.29000
4.22,0.62,64.30000
4.22,0.64,64.30000
4.22,0.66,64.31000
4.22,0.68,64.31000
4.22,0.70,64.32000
4.22,0.72,64.33000
4.22,0.74,64.33000
4.22,0.76,64.34000
4.22,0.78,64.35000
4.22,0.80,64.36000
4.22,0.82,64.37000
4.22,0.84,64.39000
4.22,0.86,64.40000
4.22,0.88,64.41000
4.22,0.90,64.43000
4.22,0.92,64.44000
4.22,0.94,64.46000
4.22,0.96,64.47000
4.22,0.98,64.49000
4.22,1.00,64.51000
4.22,1.02,64.53000
4.22,1.04,64.54000
4.22,1.06,64.56000
4.22,1.08,64.58000
4.22,1.10,64.61000
4.22,1.12,64.63000
4.22,1.14,64.65000
4.22,1.16,64.67000
4.22,1.18,64.70000
4.22,1.20,64.72000
4.22,1.22,64.75000
4.22,1.24,64.77000
4.22,1.26,64.80000
4.22,1.28,64.83000
4.22,1.30,64.86000
4.22,1.32,64.89000
4.22,1.34,64.92000
4.22,1.36,64.95000
4.22,1.38,64.98000
4.22,1.40,65.01000
4.22,1.42,65.04000
4.22,1.44,65.07000
4.22,1.46,65.11000
4.22,1.48,65.14000
4.22,1.50,65.18000
4.22,1.52,65.22000
4.22,1.54,65.25000
4.22,1.56,65.29000
4.22,1.58,65.33000
4.22,1.60,65.37000
4.22,1.62,65.41000
4.22,1.64,65.45000
4.22,1.66,65.49000
4.22,1.68,65.53000
4.22,1.70,65.57000
4.22,1.72,65.62000
4.22,1.74,65.66000
4.22,1.76,65.71000
4.22,1.78,65.75000
4.22,1.80,65.80000
4.22,1.82,65.84000
4.22,1.84,65.89000
4.22,1.86,65.94000
4.22,1.88,65.99000
4.22,1.90,66.04000
4.22,1.92,66.09000
4.22,1.94,66.14000
4.22,1.96,66.19000
4.22,1.98,66.25000
4.22,2.00,66.30000
4.22,2.02,66.35000
4.22,2.04,66.41000
4.22,2.06,66.46000
4.22,2.08,66.52000
4.22,2.10,66.58000
4.22,2.12,66.63000
4.22,2.14,66.69000
4.22,2.16,66.75000
4.22,2.18,66.81000
4.22,2.20,66.87000
4.22,2.22,66.93000
4.22,2.24,67.00000
4.22,2.26,67.06000
4.22,2.28,67.12000
4.22,2.30,67.19000
4.22,2.32,67.25000
4.22,2.34,67.32000
4.22,2.36,67.38000
4.22,2.38,67.45000
4.22,2.40,67.52000
4.22,2.42,67.59000
4.22,2.44,67.66000
4.22,2.46,67.72000
4.22,2.48,67.80000
4.22,2.50,67.87000
4.22,2.52,67.94000
4.22,2.54,68.01000
4.22,2.56,68.09000
4.22,2.58,68.16000
4.22,2.60,68.23000
4.22,2.62,68.31000
4.22,2.64,68.39000
4.22,2.66,68.46000
4.22,2.68,68.54000
4.22,2.70,68.62000
4.22,2.72,68.70000
4.22,2.74,68.78000
4.22,2.76,68.86000
4.22,2.78,68.94000
4.22,2.80,69.02000
4.22,2.82,69.11000
4.22,2.84,69.19000
4.22,2.86,69.27000
4.22,2.88,69.36000
4.22,2.90,69.44000
4.22,2.92,69.53000
4.22,2.94,69.62000
4.22,2.96,69.71000
4.22,2.98,69.79000
4.22,3.00,69.88000
4.22,3.02,69.97000
4.22,3.04,70.06000
4.22,3.06,70.15000
4.22,3.08,70.25000
4.22,3.10,70.34000
4.22,3.12,70.43000
4.22,3.14,70.53000
4.22,3.16,70.62000
4.22,3.18,70.72000
4.22,3.20,70.81000
4.22,3.22,70.91000
4.22,3.24,71.01000
4.22,3.26,71.11000
4.22,3.28,71.21000
4.22,3.30,71.31000
4.22,3.32,71.41000
4.22,3.34,71.51000
4.22,3.36,71.61000
4.22,3.38,71.71000
4.22,3.40,71.82000
4.22,3.42,71.92000
4.22,3.44,72.03000
4.22,3.46,72.13000
4.22,3.48,72.24000
4.22,3.50,72.35000
4.22,3.52,72.45000
4.22,3.54,72.56000
4.22,3.56,72.67000
4.22,3.58,72.78000
4.22,3.60,72.89000
4.22,3.62,73.00000
4.22,3.64,73.12000
4.22,3.66,73.23000
4.22,3.68,73.34000
4.22,3.70,73.46000
4.22,3.72,73.57000
4.22,3.74,73.69000
4.22,3.76,73.81000
4.22,3.78,73.92000
4.22,3.80,74.04000
4.22,3.82,74.16000
4.22,3.84,74.28000
4.22,3.86,74.40000
4.22,3.88,74.52000
4.22,3.90,74.64000
4.22,3.92,74.76000
4.22,3.94,74.89000
4.22,3.96,75.01000
4.22,3.98,75.13000
4.22,4.00,75.26000
4.24,0.00,64.97000
4.24,0.02,64.95000
4.24,0.04,64.94000
4.24,0.06,64.92000
4.24,0.08,64.91000
4.24,0.10,64.89000
4.24,0.12,64.88000
4.24,0.14,64.87000
4.24,0.16,64.86000
4.24,0.18,64.85000
4.24,0.20,64.84000
4.24,0.22,64.83000
4.24,0.24,64.82000
4.24,0.26,64.81000
4.24,0.28,64.80000
4.24,0.30,64.79000
4.24,0.32,64.79000
4.24,0.34,64.78000
4.24,0.36,64.78000
4.24,0.38,64.77000
4.24,0.40,64.77000
4.24,0.42,64.77000
4.24,0.44,64.76000
4.24,0.46,64.76000
